"","UBB","HIST1H1C","UBC","PFN1","CDK4","NFKBIA","HSPA8","HSP90AB1","DAXX","ACTB","GADD45G","BTG2","PCBP1","APEX1","H2AFZ","H2AFX","TRIM28","CIB1","NOP10","SOX4","UBD","CCND1","TCEB2","DDX5","HES1","POLR2I","HIST1H1B","STOML2","PSMB6","SOX9","COPS6","RASSF7","HMGB2","CIRBP","YBX1","C9orf142","CALM3","POLR2L","SRSF6","CETN2","RAD23A","POLR2K","ZNHIT1","GADD45A","POLE3","UBA1","VCP","UBE2C","POLD4","NHP2","SOD1","CDKN1A","PUF60","TREX1","STRA13","GPS1","MDM2","HNRNPU","POLR2G","MVP","CCNO","KPNA2","RBM38","SNAI2","POLD2","TINF2","POLR2J","IDH1","THAP7","PPP4C","UBE2NL","POLR2H","CHRAC1","ASNA1","MRPL40","ZWINT","PER1","NDNL2","CDKN2A","BCL3","HRAS","TADA3","KAT2A","NPM1","RNF113A","POLR2E","YWHAE","NCAPD3","COPS7A","GATAD1","RRM2","PCNA","SUMO3","NONO","OTUB1","YWHAB","RNASEH2C","PTBP1","CCND2","ARPC4"
"GADD45G",0.30671423644108,0.385164462923901,0.150248177682291,-0.0328370299254729,-0.00155485661906192,-0.0261456575379197,0.0560996569978984,0.148840714030178,-0.0109106824292487,-0.143374411810185,1,0.369472861199766,-0.0562034462483466,-0.0426331128895198,-0.120553937674589,-0.118984031347608,0.0338510095320435,0.450013779956685,0.142882419120202,-0.108158724066076,-0.0622872457123201,0.024320448193509,0.297672925039168,0.277442672929735,0.234977220967009,0.125013662745643,-0.0286517204130107,0.041172590435748,0.309699217036097,0.211428249376187,0.196972911886002,0.345178569367706,-0.198014290807528,0.600163785099665,-0.143813824302721,0.469330980161676,0.182632015865205,0.273859308698285,0.389237470313666,-0.025212631974564,0.0505358776146285,-0.0920523652229805,0.244182386219403,-0.138974611149875,-0.148166882165765,-0.0250898836960351,0.276583101730236,-0.242248261381664,0.516940351700262,0.16776885837933,0.337268151470469,0.162650273180112,0.00119540827047355,0.537593929322904,0.558725523019475,0.370611871440634,-0.016146074578946,0.0749635931012087,0.118036226821464,-0.0928677744616985,0.0131184217878875,-0.322592707720271,-0.151228632547132,-0.132842163097703,0.32479860932906,0.210803665213723,0.157108052203695,0.316011938331481,0.420501273755254,-0.0232617083703608,0.000771435019408077,0.0314436281393241,-0.165478272426777,-0.0366656326551694,0.343969276189649,-0.275160891703825,0.315403646717256,0.0666362538889811,-0.143295071254025,0.0728669070541424,0.406774784573416,0.475149727153257,0.176907865476104,0.148500629083929,0.22434018933051,0.382929098642176,0.134798028945328,0.291780306307918,0.0946371536279809,0.0377170635997253,-0.296722052153965,-0.230219358701967,-0.122770515253237,0.0684164015338526,0.0497276449012541,-0.180019839859649,0.449273255278273,-0.0278959062804557,-0.0630508079551415,0.297012362924389
"BTG2",0.136228297221186,0.0950377922381924,0.127824633638222,-0.109137541093287,-0.0480298610494261,0.03126851513846,0.00346789561174776,0.0222376493965041,-0.0878254442526062,-0.0627733178898852,0.369472861199766,1,-0.0473694744127639,-0.0755483766760667,-0.227308159969471,-0.215049293464554,-0.0845121433709297,0.151538963496594,-0.0537483131423549,-0.069397644074697,-0.0273104341699505,0.0179202085734186,0.000613098122496396,0.326852134174536,0.327337091465644,-0.0640726021687199,-0.0399974920578899,-0.0993191336441286,0.0196838176905283,0.268057621976307,-0.0472692263362207,0.0952403372725821,-0.227983355184882,0.376727859130295,-0.154112105719545,0.0614381609718187,0.107529548950894,0.0279500491596022,0.312740664628293,-0.0475193464695929,-0.0720802818357637,-0.144149225740186,-0.0257132701659029,-0.0358757696459286,-0.187119367277883,-0.0466096761125083,0.140148872102187,-0.282157503503724,0.161740162828431,-0.0279177639850789,0.0943136168032967,0.246268059686509,-0.114886786088937,0.188081324358496,0.111057652422426,0.0176156928511544,-0.0136332130571654,0.136015580489306,-0.0799940253639697,-0.00622601392490274,-0.0176159344490697,-0.351855761756644,-0.10227519891531,-0.0517190484858966,-0.0036396436660631,0.179018025381674,-0.0711898391723411,0.224819940175422,0.0916325314879745,-0.181675716292956,-0.0126170761314581,-0.160442876031385,-0.1589347353362,-0.106985635323603,0.0534560792183995,-0.340837931944392,0.367676536378981,0.093593274418002,-0.148620746060771,0.0451831828633725,0.0495916152559685,0.181750973363761,-0.000895748382973622,0.0352463727467735,0.0339306171807811,0.0936861406354322,-0.00987509894726355,0.225520909083333,0.0394912673608737,0.0397928689541895,-0.327743269132315,-0.276749731179251,-0.148646623123019,-0.00983898525019415,-0.0859839070535774,-0.104091267100446,0.0964232047881084,-0.114184673993455,0.0299852629678335,0.0504120938276927
"PCBP1",-0.0908488113520961,0.0373212300793012,0.118750696748874,0.339772193454828,-0.0709343480546772,0.0622311395028704,-0.131560951059922,0.203905032767808,0.147109766142931,0.182217568026196,-0.0562034462483466,-0.0473694744127639,1,0.1940356967228,0.0713565745196302,0.145554692341169,0.178267595630391,0.124117442783585,0.205316364021437,0.0897575786512275,0.0325050277709231,0.0304510406503047,0.169976858033857,-0.197000980575269,0.0878343637840318,0.163248183824203,-0.139551465364353,0.147335943951382,0.142431127804813,-0.151718212294485,0.0818206023822802,0.118834802216292,-0.039426624970909,-0.191456519479193,0.174324519569164,0.0510124602060402,-0.0985580326229067,0.149261318720178,-0.12941060819221,0.0499560781985921,0.25600581930496,0.15147228994723,0.1287834162477,-0.0150744451284909,0.00191238269491801,0.205176193425288,0.0506775171445316,0.168016770518822,0.0509408582770018,0.151002720301875,0.0650839278317066,0.0362991276021683,0.149966484796963,0.0165198510496165,-0.0183621901174395,0.107151290099717,-0.0933022767458337,-0.0248477362565967,-0.0560006965850655,0.15001032912509,0.0602735377684336,0.139221098005802,0.17588975117291,0.0758077576936357,0.0338362309368579,-0.0160572646374005,0.183063535653021,-0.018417624621399,0.0690224231424471,0.244395671635562,0.0588846842899942,0.223831399544118,0.298023224405687,0.0550840787917968,0.123270338156567,0.108803693253584,-0.0398012125089434,0.159487989161078,0.158262452231394,0.278815734352523,0.0339299141408434,0.0229341354322253,-0.121742089157718,0.141604136775107,0.122678251708755,0.0919632102196364,-0.0630618855852229,-0.0932161101264599,0.166265226306783,-0.0644647305765293,0.1076984006107,0.072551224296461,0.130462988615875,0.122820799416279,0.267204649081557,0.118388131429506,-0.0387614999937117,0.32944941162533,-0.138997416815645,0.0763985647026133
"APEX1",0.00606449594244329,0.0485192712747513,-0.146680155806051,0.400055303016886,0.0521361445922813,-0.0252228066385096,0.0463722963222187,0.126348574478575,0.0699875110992765,0.0378935689195212,-0.0426331128895198,-0.0755483766760667,0.1940356967228,1,0.0754049178450152,0.351677630201415,0.257042118294657,-0.0499049247756419,0.276382769549354,0.123204481993416,-0.0836154865088935,-0.0680748135476549,0.399780851954181,-0.298280057128868,0.043268815078705,0.411012045653603,-0.0183094323405743,0.280688019109544,0.116938831506942,0.00603359504005745,0.232131853966001,0.166171054610863,0.0469517435837091,-0.110908183674749,0.379217951663557,0.126822320540049,0.0878297049491998,0.32520156433527,0.0183862006795117,0.237970344877872,0.27977182253386,0.340879700797337,0.347680091748806,-0.0274657142108492,0.166069281242445,0.280961859568954,-0.182240067719367,0.325269727242875,-0.0091349128191254,0.451571741557169,0.100750218416908,-0.198641733018532,0.403830679716889,0.120685025274676,0.141873001122997,0.272682084545527,-0.0620314809302331,-0.261493008636286,0.232199295149566,-0.140996729958835,0.122295241128455,0.144111552871463,0.407524596375013,-0.113073125249486,0.226003119148718,0.193558313064717,0.381951724662747,-0.103959205295195,0.0806499240423853,0.404863270709087,0.140596762860247,0.26271265341612,0.291824137532965,0.376715472162021,0.181934240074925,0.0686308751239508,-0.196494399902061,0.299843627454174,0.313989839785006,0.103093589837542,-0.0946905985948088,0.207092165709128,-0.00599421803123298,0.273918911669522,0.179727461910656,0.0737814732684259,0.212279802232024,-0.0886297483666282,0.066118332677678,-0.0396401837607838,-0.00625141870649649,0.165090882042371,0.246328366826814,0.313835986710518,0.480338288418884,0.168222617062233,0.231956632068228,0.150891804862954,-0.0613757266010111,0.094709623566632
"H2AFZ",0.127844031826114,-0.0579255854045811,0.0710674950013489,0.254891001769799,0.150447391786204,-0.00238391905279411,0.0670649320486082,-0.111704438036594,0.0416692560172644,0.145461468607635,-0.120553937674589,-0.227308159969471,0.0713565745196302,0.0754049178450152,1,0.29785928802937,0.0145961435491749,0.0198574737761424,0.423696210005564,-0.0561905466592188,0.124263498846758,-0.0696596304519235,0.1987295122619,-0.190009822371947,-0.140389785958014,0.194846679599769,0.0601769331620523,0.428895974099553,0.337203864369101,-0.215596528681189,0.238031964664743,-0.15783213584065,0.455613944373112,-0.296237389176123,0.110200888112316,0.0717504049093151,-0.0572349094392008,0.138061309001064,-0.308416280902257,0.16880780596983,0.118729393661637,0.29134718079146,0.256856145788119,0.135275957817496,0.47576479992069,-0.142420562975688,-0.0542215299963974,0.391005937156751,-0.0298282611856527,0.165348764347219,0.195181824763368,0.0620006409431937,0.122300867085889,-0.126211201524926,0.118049392839534,0.0346501885436913,0.0487658368532182,-0.311456972703902,0.436956186926416,-0.101343755054299,0.0495907486931729,0.492278325995892,-0.00611927039207557,0.194226745876433,0.0875974643447147,0.0419101990658575,0.241870176514089,-0.164509387697754,0.10831909697483,0.365183619247548,0.385273256917646,0.408186575815123,0.0344151617605751,0.252674226903247,0.172478966803848,0.489531132562974,-0.234505442443142,0.0672511183209192,0.182196124328748,-0.0345482794098185,0.180435176613653,-0.174697139771344,-0.0694561794610054,0.135327324334158,0.181793406020837,0.0272540397143003,0.200377560794083,-0.190178193028172,0.130645024733207,-0.0855598979219805,0.526852972192562,0.577122408946939,0.223962619865892,-0.0977035062019804,0.110684235532174,0.0143312153943415,0.0877992534961375,-0.0671683394579742,0.00433757409058774,0.235077865116257
"H2AFX",0.0403019081362145,0.00718525924485692,-0.0759915535505474,0.48696143663265,0.105275398292815,-0.0370152429195991,-0.044074149099502,-0.0382811620708582,0.0727399271030697,0.177787319571441,-0.118984031347608,-0.215049293464554,0.145554692341169,0.351677630201415,0.29785928802937,1,0.339839327810557,-0.140719004957693,0.285829546192867,0.115790668163466,-0.0848376042841522,-0.105783100252705,0.374031888835035,-0.447893856854276,-0.0835704001081194,0.516927402360822,0.00466309166462261,0.245502188406937,0.114250270486825,-0.00303765957057124,0.300661359476875,0.107760050394869,0.343883699338187,-0.304783860921316,0.394356998913458,0.252349596649332,0.190108345379963,0.34602912624815,-0.224956973724849,0.309247479501361,0.398035488537425,0.428112311474466,0.330833597721269,0.0982739929174129,0.280172350307387,0.373281148731021,-0.286821032904914,0.663259690992765,-0.112889048213265,0.438703524458842,0.11963740199604,-0.183295992010144,0.486940090782206,0.100474592948549,0.041097362817238,0.28123321315022,-0.00835551565986151,-0.391402307102912,0.332966520594727,-0.182021902368497,0.170961984204044,0.525954465661405,0.51846440516357,-0.100736010388741,0.223554107161444,-0.0946877408240689,0.500574127972637,-0.311550815798328,0.0649356956516945,0.46119162588531,0.0781283484632587,0.360390364697126,0.392836834829738,0.42247930404346,0.119854595041227,0.346989610227829,-0.278177193735017,0.241137187593721,0.506147406828213,0.239391768044213,0.0256890535311335,0.159189450492468,-0.0225817004581069,-0.0334182083440223,0.0551330356467678,0.123092259665876,0.251286573879488,-0.192336550232283,0.0314402228365037,-0.0895645112201099,0.256418461959304,0.392193295178265,0.249114738392836,0.217417588028536,0.600786410293613,0.199051930308435,0.281439578951157,0.275355940117461,0.0200356239523895,0.0753385662725607
"TRIM28",-0.0851639381897759,0.0583386705143983,-0.0711047749424011,0.259235206974676,0.0102794278779627,-0.0422620867374057,-0.0708248149701856,0.113233591562703,0.0837600187574558,0.0108045075681555,0.0338510095320435,-0.0845121433709297,0.178267595630391,0.257042118294657,0.0145961435491749,0.339839327810557,1,-0.00526564490407398,0.0518757417073214,0.0881039119649402,-0.0788463790058571,0.0056956146315308,0.20950118214561,-0.292047982065701,0.0308438609854303,0.295013731163883,-0.0391382755240248,0.136068852344398,0.0957505244702315,-0.0293184478423778,0.105881493074142,0.18338454465172,0.0948542722586171,-0.056249081266128,0.264050254578892,0.190977813579188,0.331369068701832,0.166440403649685,-0.0678429868465538,-0.0160261947670461,0.254751403575362,0.0758872350589402,0.128471609528693,-0.0570039878121987,-0.0107132019964419,0.226876717209104,-0.0343142329479796,0.298746512302597,0.0123430030861149,0.225047009082269,0.0457077545606471,-0.124567777228351,0.259641938130529,0.129612083537843,0.0911724997229722,0.230516406724562,-0.0621728717968233,-0.134850839354944,0.0327887855314161,-0.139272169153257,0.0452604847932963,0.209845227520908,0.280548731125495,-0.0118328789525482,0.276338892170966,-0.117884946109349,0.222566994065255,-0.124635025175286,0.152900082282127,0.18682792018798,-0.0869098661820501,0.214570664178679,0.205629322541621,0.119970223599489,0.0788741045049998,0.179681740987379,-0.124196918214565,0.00286616559998586,0.238060279383486,0.169448880241753,0.126992443022279,0.162289920991474,0.0649743989275809,0.0311359342626057,0.0171143120931651,0.155792597067347,0.0184017959009631,-0.056655006737791,0.0153776659354806,-0.0863896182066189,0.0827434436198218,0.16089488743865,0.0833777643434117,0.187304603405948,0.345463028562439,0.0649722664988946,0.167515904210055,0.319797257787036,-0.0361221722697719,-0.0156357480649737
"CIB1",0.381630282943384,0.434067841111018,0.284619753076917,0.172607760407003,-0.0714059968902609,0.0365368943580012,0.0658061294375541,0.166417064710003,0.0423212495872434,0.0363221180368225,0.450013779956685,0.151538963496594,0.124117442783585,-0.0499049247756419,0.0198574737761424,-0.140719004957693,-0.00526564490407398,1,0.431152156941521,-0.179672208140543,0.0527631063742636,0.0889954676922609,0.41318586481193,0.232753021314085,0.335085727550987,0.162432769802759,-0.0330627812518757,0.157138396825517,0.500265357445875,-0.0531232045952865,0.249384889651422,0.481012478475361,-0.277975358479891,0.527537784220222,-0.17616861398121,0.494696625558164,0.126381707248677,0.417478041864064,0.250750910908153,0.152026422238985,0.0949767882297272,0.00812369861093472,0.369346596566834,-0.102736522874177,-0.100164538903166,-0.0392513187181317,0.307494692292309,-0.209368883580806,0.716446657428351,0.22093963428663,0.428321938099212,0.188321209777479,-0.012368128586008,0.495668840252144,0.583004893747743,0.394327458244833,-0.0470847955765326,-0.0252319828937857,0.196344796944301,0.194960050200578,0.150213480114496,-0.30408500698941,-0.205936783811332,-0.0790892529116912,0.299224225253616,0.276564784980251,0.223272511236661,0.375161500217079,0.514941971496265,0.205808986086603,0.0910951050170126,0.143558895003731,-0.151790109516044,-0.0210617906044718,0.489497411112339,-0.203033584734553,0.217802950912826,0.0664952483066417,-0.149190715333693,0.130752860976664,0.480435825006222,0.423362228814574,0.152456330480444,0.282688515649351,0.423141693594093,0.46632683519358,0.0691062866444918,0.248953379159137,0.253172874521096,0.053154185022613,-0.203241517208517,-0.164634476218315,-0.0311581773714601,-0.0319440997337034,0.0968594342589159,-0.121297725433281,0.40479726101841,-0.050905961787661,-0.225376008544955,0.516955197134209
"NOP10",0.422605346734091,0.27783591957376,0.17283788644401,0.541548207123848,0.0658723180647061,0.00443182824812197,0.172664406868244,0.0732494836375246,0.125002194965957,0.204084945237976,0.142882419120202,-0.0537483131423549,0.205316364021437,0.276382769549354,0.423696210005564,0.285829546192867,0.0518757417073214,0.431152156941521,1,-0.139263881777173,0.0944818173969095,-0.0898528014074555,0.640228832794428,-0.109514780462487,0.0848043496913617,0.510207354757977,0.0086596018213359,0.478600796491653,0.528724984752409,-0.0622775401465637,0.415672223830306,0.2519138412336,-0.0094272105878031,0.0700278549835631,0.221580347754781,0.434473590434338,0.144028063839026,0.616675061817058,-0.029617932790444,0.363744927148526,0.314418267126032,0.453643211956641,0.605375862225192,0.0893848271275531,0.30194821039539,0.0714392441026342,-0.0119739858316899,0.216079231042933,0.394668255433839,0.568930215803057,0.456756449771869,0.0867292261267455,0.314132573746372,0.331533214758594,0.511853983528348,0.403324493694631,-0.0218072767678056,-0.354042691000785,0.594211706878815,-0.0473895601368962,0.12260955774875,0.147416552575659,0.0668103403017586,0.0203608009803418,0.328206628439034,0.309668038378057,0.535349521463159,0.0853189257997701,0.362592923384836,0.563261531475973,0.354734741333344,0.448767269285495,0.134216674649161,0.425070684320178,0.588910953050242,0.0912933529374494,-0.0964048914418531,0.445247714454899,0.227372847990041,0.100836499251577,0.284758958190932,0.321925338091695,-0.012142374375631,0.356882593601202,0.468572957502788,0.313680330341882,0.367031626853132,-0.00884428704380768,0.356928261628748,-0.000546293487397691,0.099270556026388,0.243127534500023,0.316505278105971,0.0566847535759084,0.427054976212079,0.120447034121246,0.479519751883156,-0.0690122866218624,-0.101336841346155,0.583514094999323
"SOX4",-0.204895120298962,-0.132909247054033,-0.144223191090851,0.0373683330850747,0.0647420501441133,0.00540963441952476,-0.21539460586347,0.0279904044353693,0.124927158268239,0.0999580042609217,-0.108158724066076,-0.069397644074697,0.0897575786512275,0.123204481993416,-0.0561905466592188,0.115790668163466,0.0881039119649402,-0.179672208140543,-0.139263881777173,1,-0.00467956383054076,0.0639487430722132,-0.0290177295428416,-0.0914951001445081,-0.00442756414763084,0.0274466197472159,-0.00494361255100841,-0.140639975540942,-0.122416509804075,-0.080435713313191,-0.170492534217032,-0.0137340820370109,0.136955691930405,-0.218093760267736,0.0916199019198286,-0.100774831187191,-0.0982475622290783,-0.0868042698071958,-0.0916425653142324,-0.0344726765284199,-0.0444030023505358,0.0729129698099384,-0.0809581294165679,-0.0458316913451727,-0.108383926376389,0.041747734720264,-0.169179015672694,0.153650987382474,-0.188752466864856,-0.0551657979476054,-0.205321374672868,-0.119332928946457,0.0265551818529109,-0.200743198092856,-0.169654729279844,-0.0448115225046103,0.020366983701274,0.196529488762075,-0.160665491525218,0.108950975278322,-0.0203813150544661,0.104414655770335,0.169817205358933,-0.108843251056476,-0.152382753846364,-0.214701288572791,-0.027464737232012,-0.211147629206475,-0.135248305129218,0.0506469152758563,-0.157858897037841,-0.0410941571345666,0.147188498991631,-0.0761461189370022,-0.187292589465236,0.136250405903735,-0.153275668837649,-0.114072697436677,0.0806596100279218,0.11873172839407,-0.187518646417045,-0.1504173731732,-0.110993148099606,-0.098938030420236,-0.121716469975062,-0.101288255965552,-0.0830606228333284,-0.165954867192822,-0.246126289467797,-0.0813183044156298,0.0381345025894099,0.0471145196790252,-0.0530616612620189,0.22650293628065,0.0620921076263128,0.0936088680148732,-0.171660277492385,0.177685087512383,0.000603774945639991,-0.128394641505463
"UBD",0.0302833290326227,-0.0606015687477526,0.073150088163087,0.0847779275598823,-0.0288541355804029,0.0740922269073236,0.0128198047713322,0.00685774087167938,0.0862603558493241,0.0821196462980159,-0.0622872457123201,-0.0273104341699505,0.0325050277709231,-0.0836154865088935,0.124263498846758,-0.0848376042841522,-0.0788463790058571,0.0527631063742636,0.0944818173969095,-0.00467956383054076,1,0.0687201530593278,-0.0508824664438024,0.0688028699533859,-0.0533314287720259,-0.0595298383884323,-0.00404940264320558,0.0391304636914578,0.065282422827104,-0.109446550673411,-0.0734927085631308,-0.0356496094335307,0.102024812433677,-0.103392453707454,-0.0537159947445972,-0.0250210854883253,-0.0470893500264809,-0.0504513042551267,-0.0715517734246955,-0.028403680396982,-0.0642988537016936,0.011956978074005,-0.0131284484000591,0.0279827704315753,0.038459964761028,-0.0960809789947582,0.00925720716310119,0.0236159562468143,0.047904754478621,-0.0792597332797684,-0.055770529192326,0.0428763660046281,-0.0773741510769309,-0.0819563478522444,-0.0178651412942341,-0.0968738680248605,-0.0103282502902465,-0.0277561251509377,0.00523865755301996,0.127216840410323,-0.0263318226765383,0.0381241073223616,-0.0752368551409155,0.00777694606686704,-0.144845043553529,0.00351036239463184,-0.0867093566438158,-0.0415535826734601,-0.0421778116939553,0.0631957026377884,0.0914077479512257,-0.00368138691457096,-0.0276071425801746,-0.0687585658380205,-0.0730757105339864,0.131803350822625,-0.0401590961198625,-0.0832425284119396,-0.0491080337526522,0.105760797802788,-0.0592377114223337,-0.158676708156976,-0.0724505877626911,0.0480528121116644,0.0821110398732424,-0.0818053424921435,-0.11137620655572,-0.0691216062521264,0.050861415098702,-0.032299691905366,0.103860894156324,0.0974270134432443,0.00264799983638784,-0.104005164454896,-0.0862454386107469,0.00171004240820744,-0.0977742052945713,-0.0218996008078632,-0.0569628884516677,0.125015229547959
"CCND1",-0.0579683661637161,0.0244200002264656,-0.0199635833184934,-0.0737405191450085,-0.0448382573939074,0.030788231999503,-0.0679211555967442,0.0481352145557154,-0.0282294723760673,0.0168942334509701,0.024320448193509,0.0179202085734186,0.0304510406503047,-0.0680748135476549,-0.0696596304519235,-0.105783100252705,0.0056956146315308,0.0889954676922609,-0.0898528014074555,0.0639487430722132,0.0687201530593278,1,-0.0501678527931459,0.0985848215652225,0.0625842405846958,-0.0862994787343341,-0.00814222336019413,-0.0854410355105658,-0.0456165500695207,-0.0669064350490342,-0.131747035290203,0.0455729005634072,-0.0466392455223451,0.0476143443981337,-0.111884988127646,0.00905932623602657,-0.0760260154517965,-0.0239365098580804,0.0288851469584059,-0.0861511900607487,-0.0676868074405102,-0.0548417442997406,-0.0799149686736262,-0.0370721420734495,-0.0971641037358254,-0.0717503930241445,0.0433411028518718,-0.0784192857093733,0.0971380600043838,-0.104513240092946,-0.0824468213518858,0.0500978319919442,-0.0852386629522391,-0.0363083822369451,-0.019893633222612,-0.0318329206358804,-0.0104341189209982,0.174592885554446,-0.128111287309227,0.164801960487105,0.0372431274380073,-0.101624158130311,-0.0951734449421118,-0.00151902792268086,-0.0589518175771294,-0.0642857959382136,-0.122019595224936,-0.0217024561567895,-0.0148952863847843,-0.0681495609531352,-0.111598606376521,-0.0975818851253682,-0.0122141012169569,-0.1371509106,-0.0813124441456848,0.00144302973767679,0.0499671024295531,-0.0842837919894503,-0.146770432425528,0.0492814911875106,0.00994112564605197,-0.0462289232812522,-0.00233819957080665,-0.000617259316936373,-0.0231033094064832,0.0195901556990492,-0.150253222192271,0.0206980873470392,-0.0162954080348673,0.0188406910896044,-0.0443063696405971,-0.0838062112408231,-0.0346865819052451,-0.0740203125714396,-0.0440130710659506,-0.0331151436473331,-0.0598717419124395,0.0761963821705795,-0.0987593463081595,-0.0221541092550644
"TCEB2",0.453678597785992,0.354243572602059,0.171489120417954,0.602301886931528,0.111618661504087,0.00709240829220134,0.00831909271536492,0.108248100685433,0.125768543834104,0.233481891749846,0.297672925039168,0.000613098122496396,0.169976858033857,0.399780851954181,0.1987295122619,0.374031888835035,0.20950118214561,0.41318586481193,0.640228832794428,-0.0290177295428416,-0.0508824664438024,-0.0501678527931459,1,-0.156186419616402,0.149265733415256,0.732814075564407,-0.0126769203933885,0.365097870671288,0.573455936504344,0.0648661683093883,0.58783356770784,0.499542676867694,-0.00237092584231448,0.240489397854079,0.281518288574254,0.687548910930706,0.274232698820818,0.773544509319947,0.0910867694950438,0.474265647942326,0.457172669867863,0.40990511319659,0.79340864077327,0.0593922391238791,0.152626241641206,0.249856181948964,-0.093099110513747,0.239071948862038,0.491920353397147,0.741971823633932,0.560816624048509,-0.0592466475171243,0.435294454325838,0.570664287805329,0.589025155537271,0.5964491173012,0.000158469242919625,-0.306411318337873,0.566873637968128,-0.00920331173837083,0.184874932434586,0.0265458453502512,0.233624732545796,-0.171996910528878,0.511220265327857,0.196723058857296,0.751592389742537,0.00831549233589491,0.494395934456599,0.617677612213999,0.107077947243211,0.400183265802794,0.186681637576461,0.482437589569037,0.621644921994345,-0.0675837648341898,-0.00836754708530224,0.39575675367552,0.305403870680177,0.161082404948944,0.374679669069045,0.568344173787683,0.11047207036907,0.380732615908109,0.503303343208571,0.469804774690335,0.437518678937645,0.00766590068763617,0.297137858736107,0.00802266839329869,-0.112587145909637,0.109659807831856,0.267968656911273,0.211832504775057,0.601052638555672,0.125522888336947,0.732086022484075,0.018497190086631,-0.0290612583643256,0.595676146310085
"DDX5",0.152519659136935,0.121865307346598,0.122940253752294,-0.304247429604154,-0.0569646748841908,0.0868351554081236,0.00888425717659734,-0.00630124518762522,-0.108241430125943,-0.159716938767361,0.277442672929735,0.326852134174536,-0.197000980575269,-0.298280057128868,-0.190009822371947,-0.447893856854276,-0.292047982065701,0.232753021314085,-0.109514780462487,-0.0914951001445081,0.0688028699533859,0.0985848215652225,-0.156186419616402,1,0.139555157758308,-0.289044726664525,-0.0240231365441439,-0.218382607822165,0.00173158429340859,0.0762302108154868,-0.201975433919198,0.107369105770942,-0.222092399659622,0.453662465523052,-0.407032701707084,0.0338217516151244,-0.0504475588310294,-0.0606062635342489,0.442479608985863,-0.139885068271666,-0.302309736433182,-0.226592298441542,-0.181111915973822,-0.0505098507411581,-0.245704172624415,-0.258087615923503,0.218060801074468,-0.459464230708663,0.194906519191868,-0.233402153033873,0.0517916822043656,0.209406431959792,-0.342420446107198,0.0497903878204338,0.141467041393187,0.00853384974073551,0.0391414417095797,0.302243239262106,-0.109018222578278,0.217759455905861,-0.0221663929673619,-0.353155790940605,-0.391553937902342,-0.102251367448575,-0.194250335546711,0.134201554629226,-0.304406440187041,0.25003977956155,0.0245499591310138,-0.313889774466933,-0.0467686943667965,-0.244763021301679,-0.370256912715408,-0.271499625474534,-0.0252922047892914,-0.326577412750145,0.398386396243875,-0.0961092637265171,-0.355881683009783,-0.0290315062959801,0.0965533972119654,-0.027569765397132,0.21262560409002,-0.00317294716178867,0.056677709694641,0.0462800418350015,-0.119338231389895,0.191953543616882,-0.0550284962766977,0.0728083610099415,-0.273964264084468,-0.333540208540571,-0.289963982752429,-0.171513721222609,-0.349705560933174,-0.223424347545307,-0.0258694312453025,-0.259721019290055,-0.0746865325867215,0.0670988713504113
